" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"23","24","The Book of Eli","Gulf","$1,209","-20.5%","1","-","$1,209","$823,004","8"
"24","19","When in Rome","Disney","$1,135","-69.7%","1","-","$1,135","$236,569","5"
"25","23","The Wolfman","UIP","$490","-72.4%","1","-1","$490","$521,191","6"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Alice in Wonderland (2010)","n/a","$366,289","-16.4%","26","+3","$14,088","$1,609,461","3"
"2","N","Green Zone","UIP","$333,664","-","25","-","$13,347","$333,664","1"
"3","2","Shutter Island","UIP","$133,685","-59.9%","25","-4","$5,347","$561,204","2"
"4","3","Cop Out","WB","$100,432","-60.5%","22","-2","$4,565","$422,598","2"
"5","N","Serious Moonlight","Gulf","$50,006","-","15","-","$3,334","$50,006","1"
"6","7","Avatar","Fox","$46,558","-9.6%","6","+1","$7,760","$7,225,318","14"
"7","N"," Hush (2009)","Gulf","$44,297","-","12","-","$3,691","$44,297","1"
"8","5","Dear John","Gulf","$37,442","-43.8%","15","-7","$2,496","$128,660","2"
"9","4","Edge of Darkness","Gulf","$29,333","-65.2%","16","-8","$1,833","$546,454","3"
"10","6"," Amir El Bihar","Gulf","$25,977","-58.8%","13","-6","$1,998","$624,436","4"
"11","12","The Hurt Locker","Gulf","$18,779","+9.7%","5","+4","$3,756","$152,177","6"
"12","11","The Spy Next Door","Gulf","$17,404","-8.2%","10","-2","$1,740","$725,189","6"
"13","8","Possession (2009)","Gulf","$15,138","-41.7%","11","+1","$1,376","$49,791","2"
"14","N"," Five Minutes of Heaven","Gulf","$14,618","-","10","-","$1,462","$14,618","1"
"15","N"," From Within","n/a","$14,104","-","5","-","$2,821","$14,104","1"
"16","10","My Name is Khan","Fox","$13,240","-44.7%","7","-2","$1,891","$2,096,015","6"
"17","15","Percy Jackson & The Olympians: The Lightning Thief","Fox","$9,380","-28.9%","4","-1","$2,345","$246,655","4"
"18","13","Invictus","WB","$6,140","-55.9%","2","-2","$3,070","$113,064","3"
"19","14","When in Rome","Disney","$3,749","-71.6%","1","-2","$3,749","$234,298","4"
"20","9","Precious: Based on the Novel "Push" by Sapphire","n/a","$2,412","-90.4%","1","-","$2,412","$29,016","3"
"21","20","The Blind Side","WB","$2,359","-29.7%","1","-","$2,359","$196,544","5"
"22","16","From Paris with Love","Italian","$2,328","-80.4%","1","-2","$2,328","$557,903","5"
"23","18","The Wolfman","UIP","$1,777","-75.2%","2","-1","$889","$520,105","5"
"24","19","The Book of Eli","Gulf","$1,521","-64.9%","1","-1","$1,521","$821,031","7"
"25","21"," Whip It!","Gulf","$335","-89.3%","1","-3","$335","$31,654","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Alice in Wonderland (2010)","n/a","$437,975","-23.4%","23","-2","$19,042","$1,243,173","2"
"2","N","Shutter Island","UIP","$332,935","-","29","-","$11,481","$427,519","1"
"3","N","Cop Out","WB","$254,432","-","24","-","$10,601","$254,432","1"
"4","2","Edge of Darkness","Gulf","$84,198","-74.4%","24","-","$3,508","$517,122","2"
"5","N","Dear John","Gulf","$66,656","-","22","-","$3,030","$91,218","1"
"6","3"," Amir El Bihar","Gulf","$62,989","-53.1%","19","-4","$3,315","$598,459","3"
"7","7","Avatar","Fox","$51,475","-14.3%","5","-2","$10,295","$7,161,317","13"
"8","N","Possession (2009)","Gulf","$25,982","-","10","-","$2,598","$34,653","1"
"9","15","Precious: Based on the Novel "Push" by Sapphire","n/a","$24,999","+87.5%","1","-4","$24,999","$46,485","2"
"10","6","My Name is Khan","Fox","$23,928","-64.7%","9","-7","$2,659","$2,082,775","5"
"11","12","The Spy Next Door","Gulf","$18,949","-45.2%","12","-4","$1,579","$707,785","5"
"12","19","The Hurt Locker","Gulf","$17,123","+193.9%","1","-","$17,123","$133,398","5"
"13","5","Invictus","WB","$13,920","-79.7%","4","-13","$3,480","$102,714","2"
"14","8","When in Rome","Disney","$13,211","-70.1%","3","-5","$4,404","$230,549","3"
"15","10","Percy Jackson & The Olympians: The Lightning Thief","Fox","$13,185","-68.2%","5","-10","$2,637","$235,400","3"
"16","11","From Paris with Love","Italian","$11,892","-69.9%","3","-4","$3,964","$555,575","4"
"17","4"," Seed (2007)","Gulf","$7,500","-89.9%","9","-7","$833","$106,652","2"
"18","13","The Wolfman","UIP","$7,172","-75.9%","3","-7","$2,391","$518,329","4"
"19","18","The Book of Eli","Gulf","$4,337","-49.8%","2","-1","$2,169","$819,511","6"
"20","16","The Blind Side","WB","$3,357","-73.9%","1","-5","$3,357","$192,204","4"
"21","14"," Whip It!","Gulf","$3,127","-85.2%","4","-11","$782","$31,319","2"
"22","N","A Prophet (Un prophète)","n/a","$2,105","-","4","-","$526","$2,105","1"
"23","9","Saw VI","Gulf","$1,236","-97.1%","1","-22","$1,236","$242,899","3"
"24","23","Alvin and the Chipmunks: The Squeakquel","Fox","$817","-59.2%","1","-1","$817","$912,092","11"
"25","22","Up in the Air","UIP","$603","-77.2%","1","-","$603","$387,858","8"
"26","20","Law Abiding Citizen","Gulf","$430","-88.5%","1","-1","$430","$507,266","6"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","Alice in Wonderland (2010)","n/a","$571,771","-","25","-","$22,871","$709,996","1"
"2","N","Edge of Darkness","Gulf","$328,281","-","24","-","$13,678","$328,281","1"
"3","1"," Amir El Bihar","Gulf","$134,151","-50.6%","23","-","$5,833","$483,055","2"
"4","N"," Seed (2007)","Gulf","$74,561","-","16","-","$4,660","$74,561","1"
"5","N","Invictus","WB","$68,401","-","17","-","$4,024","$88,794","1"
"6","3","My Name is Khan","Fox","$67,816","-51.0%","16","-7","$4,239","$2,051,751","4"
"7","5","Avatar","Fox","$60,035","-49.1%","7","-4","$8,576","$7,092,643","12"
"8","6","When in Rome","Disney","$44,207","-61.7%","8","-17","$5,526","$212,904","2"
"9","2","Saw VI","Gulf","$42,607","-70.9%","23","-1","$1,852","$227,468","2"
"10","4","Percy Jackson & The Olympians: The Lightning Thief","Fox","$41,521","-68.5%","15","-8","$2,768","$218,309","2"
"11","7","From Paris with Love","Italian","$39,494","-63.7%","7","-12","$5,642","$539,228","3"
"12","9","The Spy Next Door","Gulf","$34,548","-45.8%","16","-6","$2,159","$677,920","4"
"13","8","The Wolfman","UIP","$29,736","-68.8%","10","-15","$2,974","$499,690","3"
"14","N"," Whip It!","Gulf","$21,066","-","15","-","$1,404","$21,066","1"
"15","N","Precious: Based on the Novel "Push" by Sapphire","n/a","$13,334","-","5","-","$2,667","$13,334","1"
"16","12","The Blind Side","WB","$12,875","-61.3%","6","-","$2,146","$188,847","3"
"17","10","Valentine's Day","WB","$10,900","-74.7%","3","-3","$3,633","$607,190","4"
"18","13","The Book of Eli","Gulf","$8,638","-51.9%","3","-1","$2,879","$811,402","5"
"19","16","The Hurt Locker","Gulf","$5,827","+56.2%","1","-","$5,827","$104,155","4"
"20","14","Law Abiding Citizen","Gulf","$3,742","-67.0%","2","-2","$1,871","$505,143","5"
"21","11","The Lovely Bones","UIP","$2,949","-92.8%","3","-17","$983","$58,549","2"
"22","18","Up in the Air","UIP","$2,646","-12.2%","1","-","$2,646","$386,189","7"
"23","15","Alvin and the Chipmunks: The Squeakquel","Fox","$2,004","-76.8%","2","-3","$1,002","$911,128","10"
"24","21"," Ace Ventura Jr: Pet Detective","Gulf","$417","-77.9%","1","-","$417","$95,530","7"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N"," Amir El Bihar","Gulf","$271,754","-","23","-","$11,815","$271,754","1"
"2","N","Saw VI","Gulf","$146,460","-","24","-","$6,103","$146,460","1"
"3","1","My Name is Khan","Fox","$138,357","-65.2%","23","-9","$6,016","$1,963,629","3"
"4","N","Percy Jackson & The Olympians: The Lightning Thief","Fox","$131,849","-","23","-","$5,733","$165,921","1"
"5","4","Avatar","Fox","$118,026","-24.3%","11","-1","$10,730","$7,003,656","11"
"6","N","When in Rome","Disney","$115,406","-","25","-","$4,616","$115,406","1"
"7","3","From Paris with Love","Italian","$108,828","-57.8%","19","-7","$5,728","$441,713","2"
"8","2","The Wolfman","UIP","$95,153","-64.2%","25","-1","$3,806","$435,848","2"
"9","5","The Spy Next Door","Gulf","$63,770","-55.6%","22","-1","$2,899","$627,749","3"
"10","6","Valentine's Day","WB","$43,006","-56.4%","6","-6","$7,168","$576,999","3"
"11","N","The Lovely Bones","UIP","$40,969","-","20","-","$2,048","$40,969","1"
"12","7","The Blind Side","WB","$33,300","-65.3%","6","-10","$5,550","$159,195","2"
"13","8","The Book of Eli","Gulf","$17,959","-62.8%","4","-13","$4,490","$796,243","4"
"14","9","Law Abiding Citizen","Gulf","$11,329","-58.7%","4","-10","$2,832","$497,503","4"
"15","13","Alvin and the Chipmunks: The Squeakquel","Fox","$8,620","-30.7%","5","-","$1,724","$908,838","9"
"16","12","The Hurt Locker","Gulf","$3,731","-72.6%","1","-7","$3,731","$97,522","3"
"17","14","The Lucky Ones","Gulf","$3,180","-59.4%","7","+1","$454","$14,620","2"
"18","18","Up in the Air","UIP","$3,015","+6.1%","1","-","$3,015","$382,571","6"
"19","22","Sherlock Holmes","WB","$2,556","+219.5%","1","-","$2,556","$1,652,860","10"
"20","16","Did You Hear About the Morgans?","Sony","$2,132","-60.7%","1","-1","$2,132","$354,222","5"
"21","20"," Ace Ventura Jr: Pet Detective","Gulf","$1,887","+94.7%","1","-","$1,887","$95,035","6"
"22","10"," Awlad Al Aam","Gulf","$1,862","-91.3%","1","-7","$1,862","$279,959","4"
"23","11","Love N Dancing","Gulf","$1,564","-88.7%","1","-13","$1,564","$21,666","2"
"24","15"," 100 Feet","Gulf","$534","-91.0%","1","-5","$534","$49,793","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","My Name is Khan","Fox","$397,091","-62.8%","32","-2","$12,409","$1,790,130","2"
"2","N","The Wolfman","UIP","$266,025","-","26","-","$10,232","$340,696","1"
"3","N","From Paris with Love","Italian","$257,859","-","26","-","$9,918","$332,885","1"
"4","4","Avatar","Fox","$156,003","-39.9%","12","-2","$13,000","$6,849,744","10"
"5","3","The Spy Next Door","Gulf","$143,490","-52.7%","23","-","$6,239","$563,978","2"
"6","2","Valentine's Day","WB","$98,579","-68.4%","12","-10","$8,215","$533,993","2"
"7","N","The Blind Side","WB","$96,035","-","16","-","$6,002","$125,879","1"
"8","5","The Book of Eli","Gulf","$48,333","-64.8%","17","-8","$2,843","$778,283","3"
"9","6","Law Abiding Citizen","Gulf","$27,445","-72.0%","14","-9","$1,960","$486,174","3"
"10","7"," Awlad Al Aam","Gulf","$21,290","-69.4%","8","-4","$2,661","$277,526","3"
"11","N","Love N Dancing","Gulf","$13,826","-","14","-","$988","$19,334","1"
"12","8","The Hurt Locker","Gulf","$13,620","-74.6%","8","-4","$1,703","$93,791","2"
"13","9","Alvin and the Chipmunks: The Squeakquel","Fox","$12,433","-61.0%","5","-3","$2,487","$898,740","8"
"14","N","The Lucky Ones","Gulf","$7,826","-","6","-","$1,304","$10,404","1"
"15","10"," 100 Feet","Gulf","$5,962","-79.4%","6","-2","$994","$49,259","2"
"16","12","Did You Hear About the Morgans?","Sony","$5,430","-70.2%","2","-2","$2,715","$349,298","4"
"17","N"," Ramy Al Ehtesamy","Gulf","$2,927","-","6","-","$488","$4,087","1"
"18","13","Up in the Air","UIP","$2,841","-75.7%","1","-4","$2,841","$379,556","5"
"19","22","The Men Who Stare at Goats","Gulf","$1,016","+37.1%","1","-","$1,016","$146,657","6"
"20","19"," Ace Ventura Jr: Pet Detective","Gulf","$969","-63.4%","1","-8","$969","$93,148","5"
"21","17"," Arthur et la vengeance de Maltazard","Italian","$833","-84.2%","1","-4","$833","$117,705","4"
"22","11","Sherlock Holmes","WB","$800","-95.7%","1","-2","$800","$1,649,258","9"
"23","25","Planet 51","Gulf","$617","+160.3%","1","-","$617","$375,812","13"
"24","24"," The Imaginarium of Doctor Parnassus","Gulf","$580","+18.4%","1","-","$580","$93,689","8"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","My Name is Khan","Fox","$1,065,978","-","34","-","$31,352","$1,305,466","1"
"2","N","Valentine's Day","WB","$311,956","-","22","-","$14,180","$407,508","1"
"3","N","The Spy Next Door","Gulf","$303,183","-","23","-","$13,182","$385,531","1"
"4","2","Avatar","Fox","$259,608","-15.7%","14","-2","$18,543","$6,642,616","9"
"5","1","The Book of Eli","Gulf","$137,456","-66.9%","25","+2","$5,498","$712,469","2"
"6","3","Law Abiding Citizen","Gulf","$98,020","-56.4%","23","-2","$4,262","$447,104","2"
"7","-"," Awlad Al Aam","Gulf","$69,451","-","12","-","$5,788","$248,825","2"
"8","N","The Hurt Locker","Gulf","$53,671","-","12","-","$4,473","$72,058","1"
"9","6","Alvin and the Chipmunks: The Squeakquel","Fox","$31,846","-33.1%","8","-2","$3,981","$882,704","7"
"10","N"," 100 Feet","Gulf","$29,002","-","8","-","$3,625","$40,819","1"
"11","11","Sherlock Holmes","WB","$18,698","-17.1%","3","-1","$6,233","$1,646,522","8"
"12","4","Did You Hear About the Morgans?","Sony","$18,224","-72.4%","4","-8","$4,556","$332,678","3"
"13","10","Up in the Air","UIP","$11,674","-50.8%","5","-3","$2,335","$375,409","4"
"14","5","The Collector","n/a","$9,771","-83.9%","14","-","$698","$102,322","2"
"15","9"," Assassination of a High School President","Gulf","$6,318","-75.7%","3","-8","$2,106","$48,394","2"
"16","-"," Walled In","Gulf","$5,683","-","5","-","$1,137","$38,215","2"
"17","8"," Arthur et la vengeance de Maltazard","Italian","$5,277","-82.0%","5","-10","$1,055","$115,500","3"
"18","7"," Thick as Thieves","Gulf","$4,612","-86.1%","5","-14","$922","$273,152","3"
"19","13"," Ace Ventura Jr: Pet Detective","Gulf","$2,650","-75.1%","9","-2","$294","$91,959","4"
"20","16","The Princess and the Frog","Disney","$2,468","-69.7%","1","-3","$2,468","$489,770","8"
"21","14","It's Complicated","UIP","$2,389","-73.2%","1","-2","$2,389","$354,806","7"
"22","19","The Men Who Stare at Goats","Gulf","$741","-67.7%","1","-1","$741","$145,364","5"
"23","12"," Boogeyman 3","Gulf","$730","-96.7%","2","-12","$365","$156,941","3"
"24","22"," The Imaginarium of Doctor Parnassus","Gulf","$490","+14.8%","1","-","$490","$93,011","7"
"25","24","Planet 51","Gulf","$237","-3.3%","1","-","$237","$375,026","12"
"26","N","Entre les murs (The Class)","Gulf","$215","-","2","-","$108","$436","1"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","N","The Book of Eli","Gulf","$415,161","-","23","-","$18,050","$526,446","1"
"2","1","Avatar","Fox","$307,946","-15.6%","16","-2","$19,247","$6,275,380","8"
"3","N","Law Abiding Citizen","Gulf","$224,779","-","25","-","$8,991","$308,266","1"
"4","2","Did You Hear About the Morgans?","Sony","$66,013","-60.4%","12","-10","$5,501","$291,956","2"
"5","N","The Collector","n/a","$60,842","-","14","-","$4,346","$88,012","1"
"6","5","Alvin and the Chipmunks: The Squeakquel","Fox","$47,567","-20.1%","10","-2","$4,757","$836,893","6"
"7","3"," Thick as Thieves","Gulf","$33,063","-75.8%","19","-1","$1,740","$265,848","2"
"8","7"," Arthur et la vengeance de Maltazard","Italian","$29,231","-43.0%","15","+1","$1,949","$110,223","2"
"9","N"," Assassination of a High School President","Gulf","$26,021","-","11","-","$2,366","$38,880","1"
"10","6","Up in the Air","UIP","$23,722","-59.9%","8","-12","$2,965","$358,283","3"
"11","9","Sherlock Holmes","WB","$22,556","-53.4%","4","-7","$5,639","$1,607,707","7"
"12","4"," Boogeyman 3","Gulf","$22,294","-74.4%","14","-","$1,592","$144,835","2"
"13","12"," Ace Ventura Jr: Pet Detective","Gulf","$10,637","-31.6%","11","-2","$967","$88,242","3"
"14","14","It's Complicated","UIP","$8,925","-12.9%","3","-","$2,975","$351,220","6"
"15","11"," Ebka Kabelny","Gulf","$8,742","-60.2%","5","-10","$1,748","$44,822","2"
"16","13","The Princess and the Frog","Disney","$8,146","-22.2%","4","-2","$2,037","$487,302","7"
"17","10"," Universal Soldier: Regeneration","Gulf","$6,318","-86.5%","11","-9","$574","$305,503","3"
"18","16","Nine","Italian","$3,447","-61.3%","1","-1","$3,447","$144,196","4"
"19","17","The Men Who Stare at Goats","Gulf","$2,296","-70.0%","2","-2","$1,148","$144,314","4"
"20","18"," Camille","Gulf","$983","-82.2%","3","-5","$328","$10,617","2"
"21","20","Bad Lieutenant: Port of Call New Orleans","Gulf","$653","-85.9%","1","-2","$653","$270,836","4"
"22","27"," The Imaginarium of Doctor Parnassus","Gulf","$427","-59.8%","1","-","$427","$92,335","6"
"23","28"," La linea","Gulf","$374","-52.1%","2","-","$187","$24,423","3"
"24","29","Planet 51","Gulf","$245","-51.4%","1","-","$245","$374,618","11"
"25","21","2012","Sony","$226","-91.3%","1","-1","$226","$3,664,853","13"
"26","25","The Other Man","n/a","$188","-85.8%","1","-1","$188","$22,097","3"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Avatar","Fox","$364,764","-8.0%","18","-","$20,265","$5,851,500","7"
"2","N","Did You Hear About the Morgans?","Sony","$166,545","-","22","-","$7,570","$166,545","1"
"3","N"," Thick as Thieves","Gulf","$136,559","-","20","-","$6,828","$217,500","1"
"4","N"," Boogeyman 3","Gulf","$87,187","-","14","-","$6,228","$122,598","1"
"5","6","Alvin and the Chipmunks: The Squeakquel","Fox","$59,520","-21.2%","12","-5","$4,960","$772,321","5"
"6","2","Up in the Air","UIP","$59,143","-67.9%","20","-2","$2,957","$325,829","2"
"7","N"," Arthur et la vengeance de Maltazard","Italian","$51,239","-","14","-","$3,660","$72,374","1"
"8","4"," Mattook Fi Bangkook","Gulf","$48,808","-57.8%","13","-1","$3,754","$417,922","3"
"9","5","Sherlock Holmes","WB","$48,371","-38.4%","11","+2","$4,397","$1,566,274","6"
"10","3"," Universal Soldier: Regeneration","Gulf","$46,817","-73.0%","20","-1","$2,341","$296,876","2"
"11","N"," Ebka Kabelny","Gulf","$21,939","-","15","-","$1,463","$32,134","1"
"12","8"," Ace Ventura Jr: Pet Detective","Gulf","$15,548","-58.2%","13","-1","$1,196","$73,257","2"
"13","13","The Princess and the Frog","Disney","$10,467","-32.3%","6","-","$1,745","$477,282","6"
"14","11","It's Complicated","UIP","$10,249","-38.1%","3","-","$3,416","$338,844","5"
"15","N"," Le Premier cercle","n/a","$9,955","-","6","-","$1,659","$9,955","1"
"16","12","Nine","Italian","$8,915","-44.9%","2","-3","$4,458","$139,515","3"
"17","9","The Men Who Stare at Goats","Gulf","$7,658","-69.0%","4","-8","$1,915","$141,068","3"
"18","N"," Camille","Gulf","$5,528","-","8","-","$691","$9,174","1"
"19","-"," Badal faqed","Gulf","$5,192","-","5","-","$1,038","$41,715","2"
"20","7","Bad Lieutenant: Port of Call New Orleans","Gulf","$4,645","-88.4%","3","-20","$1,548","$270,157","3"
"21","20","2012","Sony","$2,593","-20.4%","2","-1","$1,297","$3,663,468","12"
"22","15"," Winx club - Il segreto del regno perduto (Winx Club: The Secret of the Lost Kingdom)","Italian","$2,540","-82.5%","5","-5","$508","$22,000","2"
"23","10","My One and Only","Gulf","$1,762","-90.0%","5","-6","$352","$29,223","2"
"24","19","Agora (Mists of Time)","Italian","$1,356","-76.0%","1","-1","$1,356","$194,126","4"
"25","16","The Other Man","n/a","$1,324","-90.7%","2","-8","$662","$21,544","2"
"26","18","Armored","Sony","$1,250","-87.5%","1","-5","$1,250","$153,813","3"
"27","25"," The Imaginarium of Doctor Parnassus","Gulf","$1,061","+19.5%","1","-","$1,061","$91,868","5"
"28","14"," La linea","Gulf","$780","-94.9%","2","-8","$390","$23,832","2"
"29","27","Planet 51","Gulf","$504","-32.8%","1","-","$504","$374,497","10"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Avatar","Fox","$396,473","-5.6%","18","-1","$22,026","$5,341,206","6"
"2","N","Up in the Air","UIP","$184,132","-","22","-","$8,370","$184,132","1"
"3","N"," Universal Soldier: Regeneration","Gulf","$173,432","-","21","-","$8,259","$173,432","1"
"4","3"," Mattook Fi Bangkook","Gulf","$115,673","-16.1%","14","+3","$8,262","$314,073","2"
"5","6","Sherlock Holmes","WB","$78,574","-17.1%","9","-2","$8,730","$1,489,282","5"
"6","5","Alvin and the Chipmunks: The Squeakquel","Fox","$75,481","-24.1%","17","-1","$4,440","$690,848","4"
"7","2","Bad Lieutenant: Port of Call New Orleans","Gulf","$40,113","-74.9%","23","+1","$1,744","$243,987","2"
"8","N"," Ace Ventura Jr: Pet Detective","Gulf","$37,222","-","14","-","$2,659","$37,222","1"
"9","7","The Men Who Stare at Goats","Gulf","$24,715","-66.5%","12","-4","$2,060","$121,573","2"
"10","N","My One and Only","Gulf","$17,525","-","11","-","$1,593","$17,525","1"
"11","11","It's Complicated","UIP","$16,553","-25.4%","3","-","$5,518","$316,349","4"
"12","8","Nine","Italian","$16,186","-77.5%","5","-11","$3,237","$118,774","2"
"13","10","The Princess and the Frog","Disney","$15,470","-44.7%","6","-2","$2,578","$458,831","5"
"14","N"," La linea","Gulf","$15,341","-","10","-","$1,534","$15,341","1"
"15","N"," Winx club - Il segreto del regno perduto (Winx Club: The Secret of the Lost Kingdom)","Italian","$14,497","-","10","-","$1,450","$14,497","1"
"16","N","The Other Man","n/a","$14,300","-","10","-","$1,430","$14,300","1"
"17","9","Pandorum","Gulf","$12,314","-82.4%","16","-3","$770","$104,376","2"
"18","4","Armored","Sony","$9,999","-90.2%","6","-13","$1,667","$147,676","2"
"19","12","Agora (Mists of Time)","Italian","$5,649","-73.6%","2","-4","$2,825","$188,420","3"
"20","17","2012","Sony","$3,259","-36.0%","3","-","$1,086","$3,658,850","11"
"21","24","Boarding Gate","Gulf","$2,255","+126.9%","2","-","$1,128","$41,452","3"
"22","18"," Tyr Enta","Gulf","$1,992","-29.6%","1","-","$1,992","$349,873","6"
"23","22","The Twilight Saga: New Moon","Gulf","$1,356","-13.6%","1","-","$1,356","$2,114,120","9"
"24","16","Paranormal Activity","n/a","$1,054","-82.2%","1","-2","$1,054","$310,493","4"
"25","19"," The Imaginarium of Doctor Parnassus","Gulf","$888","-68.0%","1","-1","$888","$90,188","4"
"26","14","Carriers","Gulf","$779","-93.1%","1","-17","$779","$131,444","3"
"27","25","Planet 51","Gulf","$750","-21.3%","1","-","$750","$373,879","9"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Avatar","Fox","$419,753","-21.4%","19","-6","$22,092","$4,784,628","5"
"2","N","Bad Lieutenant: Port of Call New Orleans","Gulf","$159,613","-","22","-","$7,255","$159,613","1"
"3","N"," Mattook Fi Bangkook","Gulf","$137,850","-","11","-","$12,532","$137,850","1"
"4","N","Armored","Sony","$102,215","-","19","-","$5,380","$102,215","1"
"5","3","Alvin and the Chipmunks: The Squeakquel","Fox","$99,490","-35.0%","18","-3","$5,527","$586,734","3"
"6","2","Sherlock Holmes","WB","$94,754","-39.2%","11","-1","$8,614","$1,377,921","4"
"7","N","The Men Who Stare at Goats","Gulf","$73,695","-","16","-","$4,606","$73,695","1"
"8","N","Nine","Italian","$71,818","-","16","-","$4,489","$71,818","1"
"9","N","Pandorum","Gulf","$70,108","-","19","-","$3,690","$70,108","1"
"10","9","The Princess and the Frog","Disney","$27,954","-30.2%","8","-3","$3,494","$435,194","4"
"11","7","It's Complicated","UIP","$22,185","-63.7%","3","-13","$7,395","$287,544","3"
"12","4","Agora (Mists of Time)","Italian","$21,426","-81.8%","6","-9","$3,571","$175,802","2"
"13","N"," Under the Mountain","n/a","$12,308","-","9","-","$1,368","$12,308","1"
"14","6","Carriers","Gulf","$11,316","-87.5%","18","-3","$629","$125,509","2"
"15","5"," Vertige","Gulf","$9,858","-90.3%","15","-5","$657","$141,333","2"
"16","8","Paranormal Activity","n/a","$5,909","-88.6%","3","-17","$1,970","$307,467","3"
"17","14","2012","Sony","$5,089","-42.4%","3","-","$1,696","$3,653,554","10"
"18","13"," Tyr Enta","Gulf","$2,830","-79.4%","1","-5","$2,830","$347,049","5"
"19","12"," The Imaginarium of Doctor Parnassus","Gulf","$2,776","-81.8%","2","-9","$1,388","$88,271","3"
"20","11"," Al Mosh Mohandess Hassan","Gulf","$1,893","-93.3%","3","-12","$631","$39,020","2"
"21","17","Old Dogs","Disney","$1,790","-41.7%","1","-","$1,790","$432,243","8"
"22","16","The Twilight Saga: New Moon","Gulf","$1,569","-57.0%","1","-2","$1,569","$2,111,864","8"
"23","15","Everybody's Fine","n/a","$1,463","-81.8%","1","-1","$1,463","$80,397","3"
"24","10","Boarding Gate","Gulf","$994","-96.6%","2","-11","$497","$38,946","2"
"25","21","Planet 51","Gulf","$953","-39.7%","1","-1","$953","$372,983","8"
"26","18","Echelon Conspiracy","Gulf","$577","-73.5%","1","-","$577","$133,018","4"
" TW"," LW"," Movie"," Studio"," Weekend Gross"," Change"," Screens"," Change / Avg."," Gross-to-Date"," Week",""
"1","1","Avatar","Fox","$533,941","-9.7%","25","-1","$21,358","$4,203,458","4"
"2","3","Sherlock Holmes","WB","$155,785","-32.0%","12","-14","$12,982","$1,283,167","3"
"3","2","Alvin and the Chipmunks: The Squeakquel","Fox","$153,016","-38.0%","21","-2","$7,286","$468,553","2"
"4","N","Agora (Mists of Time)","Italian","$117,571","-","15","-","$7,838","$154,376","1"
"5","N"," Vertige","Gulf","$101,611","-","20","-","$5,081","$131,475","1"
"6","N","Carriers","Gulf","$90,205","-","21","-","$4,295","$114,193","1"
"7","5","It's Complicated","UIP","$61,062","-52.8%","16","-5","$3,816","$265,359","2"
"8","4","Paranormal Activity","n/a","$51,819","-70.4%","20","-3","$2,591","$301,557","2"
"9","6","The Princess and the Frog","Disney","$40,057","-46.9%","11","-9","$3,642","$407,240","3"
"10","N","Boarding Gate","Gulf","$28,849","-","13","-","$2,219","$37,952","1"
"11","N"," Al Mosh Mohandess Hassan","Gulf","$28,322","-","15","-","$1,888","$37,127","1"
"12","8"," The Imaginarium of Doctor Parnassus","Gulf","$15,234","-69.0%","11","-5","$1,385","$85,496","2"
"13","10"," Tyr Enta","Gulf","$13,746","-44.5%","6","-5","$2,291","$344,219","4"
"14","14","2012","Sony","$8,827","-18.2%","3","-","$2,942","$3,645,270","9"
"15","7","Everybody's Fine","n/a","$8,041","-85.0%","2","-11","$4,021","$78,934","2"
"16","15","The Twilight Saga: New Moon","Gulf","$3,649","-53.9%","3","-1","$1,216","$2,110,296","7"
"17","18","Old Dogs","Disney","$3,072","-35.8%","1","-","$3,072","$430,454","7"
"18","9","Echelon Conspiracy","Gulf","$2,174","-92.6%","1","-15","$2,174","$132,440","3"
"19","11"," Shebh Monharef","Gulf","$1,919","-91.9%","1","-6","$1,919","$33,560","2"
"20","17","A Christmas Carol (2009)","n/a","$1,724","-67.7%","1","-3","$1,724","$466,255","6"
"21","20","Planet 51","Gulf","$1,581","-6.8%","2","-3","$791","$372,029","7"
"22","13"," Skate or Die","Gulf","$832","-96.1%","2","-8","$416","$30,114","2"
